Date,Year-Month,Final Product Category,Review,spam_label,spam_confidence,detected_lang,is_english,has_justification,review_weight
13/09/2024,01/09/2024,Gas Products,"The engineer phoned in advance to let us know his arrival time, which is very helpful, he fixed a fault with my system as well as the service , I was very pleased , also he was a lovely friendly guy . Altogether brilliant experience.",LABEL_0,0.935,en,True,True,1.0
13/09/2024,01/09/2024,Unknown,Excellent service ,LABEL_0,0.837,fr,False,False,0.45
13/09/2024,01/09/2024,Gas Products,"Corgi help was very, very good. The company who carried out thr work were very slow to complete the job.",LABEL_0,0.937,en,True,False,0.9
13/09/2024,01/09/2024,Plumbing & Drains,"The plumber was fast and efficient, diagnosed the problem quickly and corrected it.",LABEL_0,0.937,en,True,False,0.9
13/09/2024,01/09/2024,Plumbing & Drains,The engineer did not turn up during the 4 hour time schedule we were given so we telephoned Corgi.We wwere told he would be coming but he did not andcwe were left without a working toilet for another day.The bext day we were first call supposedly but the engineer came about lunchtime ,LABEL_0,0.928,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,"The  waiting time for my appointment for my boiler service was short. The engineer phoned before he arrived. Important to me as I live alone. He arrived promptly. He was friendly and informative, answering my questions and giving me advice. ",LABEL_0,0.935,en,True,True,1.0
13/09/2024,01/09/2024,Plumbing & Drains,Very quick response and fix,LABEL_0,0.937,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,"Knowledgeable staff to speak with and engineers are prompt, helpful and efficient Thanks ",LABEL_0,0.905,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,Engineer arrived and dealt very professionally with the problem. Was very friendly and efficient. Problem seems to have been solved. ,LABEL_0,0.935,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,Phil the engineer was very helpful. He rang us when he was on his way. This was as per our humble request. The lady Karen who helped us when I rang Corgi was really nice. She listened to our issue & told us that a corgi engineer would ring us up and book an appointment.,LABEL_0,0.933,en,True,True,1.0
13/09/2024,01/09/2024,Unknown,On time and very polite ,LABEL_0,0.938,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,Knowledgable staff. Very polite and helpful. Great value.,LABEL_0,0.937,en,True,False,0.9
13/09/2024,01/09/2024,Unknown,Service man arrived in time,LABEL_0,0.923,en,True,False,0.9
13/09/2024,01/09/2024,Unknown,Service was good,LABEL_0,0.912,en,True,False,0.9
13/09/2024,01/09/2024,Gas Products,"Initial call very well handled and engineer called me to fix appointment in 10 minutes. Timing was arranged to suit me, he was on time and dealt with the problem quickly and efficiently.",LABEL_0,0.932,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Efficient friendly service,LABEL_0,0.8,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,"Martin informed when he was coming. He was very polite, tidy and helpful. ",LABEL_0,0.938,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Very professional,LABEL_0,0.935,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Engineer was professional and helpful No problems ,LABEL_0,0.934,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Excellent Service from a Thorough Professional. Maureen and Ross Simpson MBE.,LABEL_0,0.918,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,"Prompt arrival, quick and efficient.",LABEL_0,0.937,fr,False,False,0.45
14/09/2024,01/09/2024,Gas Products,"Friendly, informative, professional service. Speedy service check information received via emailVery pleased",LABEL_0,0.512,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,I have had this cover for several years and this was the first time I have needed to have a fix for my boiler and the service was efficient with the engineer coming out first thing the day after my call. The falt was diagnosed and fixed within an hour. ,LABEL_0,0.932,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,"The engineer said we needed a replacement programmer for our heating system. He said he would get us like for like, so we would have the same set up i.e independant not water and heating control. However he installed a Drayton LP 112, which the instruction manual clearly states it cannot do. Tried twice to get this sorted out, Fiona told us the engineer would call us, but he didn't? Is this a new Corgi policy? Wear customers down until they give up and go away!! Is this the Corgi of old?",LABEL_0,0.932,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,Very pleased with the efficient service,LABEL_0,0.929,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Very friendly and professional engineer.,LABEL_0,0.937,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,The engineer arrived on time and was very polite and helpful.,LABEL_0,0.938,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,"Brilliant super fast service from excellent staff when you need it. However, how often do you need it? Expensive but being there in an emergency possibly makes it worthwhile.",LABEL_0,0.936,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Timely and efficient ,LABEL_0,0.928,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,Excellent and reliable engineer. Had to come back with part and kept me informed of when to expect him.,LABEL_0,0.938,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Excellent service ,LABEL_0,0.837,fr,False,False,0.45
14/09/2024,01/09/2024,Gas Products,"Engineer was here in less than an hour after my call. Very pleasant, efficient and thorough. Had it fixed in a couple of hours",LABEL_0,0.937,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,The engineer Simon was punctual and efficient. Serviced the boiler in in 30 minutes. ,LABEL_0,0.933,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,"Your engineer arrived on time ,his service was first glass.",LABEL_0,0.935,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Brilliant engineer Simon Goreham was everything one could wish for100% happy ,LABEL_0,0.903,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,"I have peace of mind knowing I will have help if and when I need it. I have had occasion to call out an engineer for my boiler and also for a problem with a drain which turned out to be the local authorities responsibility. Corgi response was quick and reassuring.My boiler is serviced annually and they contact me to make arrangements. It's just been done for this year, ready for the winter. I've not had to chase them... ",LABEL_0,0.936,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Great service thankyou ,LABEL_0,0.911,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,The corgi staff always call to make appointment that suits us we get a reminder and a call 39 mins before the plumber is due to arrive. The plumber is experienced and professional. We have had the same plumber for the last 4 years so he knows the boiler which is very reassuring ,LABEL_0,0.926,en,True,True,1.0
14/09/2024,01/09/2024,Plumbing & Drains,The plumber was very polite hard working and professional ,LABEL_0,0.937,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,"Helpful, kind and understanding about our need for help when we were concerned our heating had gone wrong, just as it was getting cold.We are OAP's",LABEL_0,0.937,en,True,True,1.0
14/09/2024,01/09/2024,Unknown,Professional and efficient ,LABEL_0,0.928,en,True,False,0.9
14/09/2024,01/09/2024,Appliance Cover,Just what was promised. Very good,LABEL_0,0.938,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,Gas service engineer was very polite and efficient. Very respectful in that he used over-shoes when he was in the house. Good all round.,LABEL_0,0.937,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,Very good service and engineer was friendly helpful and very efficient ,LABEL_0,0.927,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,Jacob was amazing as he has been before. He is a lovely man and dealt with us really fast. ,LABEL_0,0.937,en,True,True,1.0
14/09/2024,01/09/2024,Gas Products,Already submitted a top rated reply to earlier mail.Corgi and gas service excellent,LABEL_0,0.824,en,True,False,0.9
14/09/2024,01/09/2024,Home Electrical,"Very polite staff who listened carefully to understand my problem. And then proposed a helpful course of action, and followed up to check if I was satisfied, which I was. I had a sense thst they cared about resolving my problem.",LABEL_0,0.935,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,Prompt reply and efficient and courteous delivery of sevice. ,LABEL_0,0.933,en,True,False,0.9
14/09/2024,01/09/2024,Gas Products,Engineer polite on time knew all about my specific boiler ,LABEL_0,0.937,en,True,False,0.9
14/09/2024,01/09/2024,Unknown,When you ring for repair or you need to enquire about a problem or just general enquiry of the service you receive staff that are polite and helpful and if they don't know they will find out for you. ,LABEL_0,0.933,en,True,False,0.9
15/09/2024,01/09/2024,Unknown,A very good service,LABEL_0,0.932,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,Very knowledgable & efficient.  He was very tidy & using sheets to ensure our kitchen work tops remain clean should he have had to do any work.  I was impressed that he even took photos of the inside of the boiler to show me that everything is in full working order.  Extremely thorough & made me feel confident that the service had been done properly. ,LABEL_0,0.935,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,Corgi staff sorted my claim out very fast. trademan was very polite was a five star all round.thanks,LABEL_0,0.937,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,You sent me a guy who knew exactly what he was doing. He knew what was wrong. Got the right parts. And fitted them. Good Service.,LABEL_0,0.937,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,"Nothing to say really. The young man came serviced the boiler, was very polite, said there were no problems.It didn’t seem to take very long. ",LABEL_0,0.937,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,"Arrived as predicted, carried out service etc in excellent way.",LABEL_0,0.932,en,True,True,1.0
15/09/2024,01/09/2024,Gas Products,"I found the given 24/7 Contact number frustrating with the menus to negotiate before being able to talk to someone and explain the problem.  There were then delays in the engineer being able to attend.  When the engineer did attend the following morning, the repair was efficiently carried out.",LABEL_0,0.924,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,On time no hassle,LABEL_0,0.937,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,"Our engineer arrived on time and began the service.  He explained to us what he was going to do and why.  He was very professional, extremely polite and helpful.  There was no mess left on completion of the service and my wife and I were very pleased with him.  He is a credit to your organisation and I would always be pleased for him to carry out future servicing.",LABEL_0,0.935,en,True,True,1.0
15/09/2024,01/09/2024,Unknown,Very efficient. ,LABEL_0,0.937,en,True,False,0.9
15/09/2024,01/09/2024,Unknown,Your engineer was very good and polite ,LABEL_0,0.938,en,True,False,0.9
15/09/2024,01/09/2024,Unknown,"On time, clean, organised, polite, answered queries.",LABEL_0,0.936,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,The service once received was great. Not so great waiting in for a no show and having to reschedule. Won’t be renewing since no show happened last year too,LABEL_0,0.924,en,True,True,1.0
15/09/2024,01/09/2024,Unknown,Very helpful and prompt ,LABEL_0,0.936,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,"We had a boiler breakdown and from the very first phone call to it getting fixed, even though it is only temporary because we need a new one, we cannot be more impressed with the help and service we received. My husband is an invalid so this level of care means so very much. ",LABEL_0,0.936,en,True,True,1.0
15/09/2024,01/09/2024,Gas Products,Easy to book appointment. The engineer  called before his arrival  to give a time. He was friendly  and professional. ,LABEL_0,0.937,en,True,False,0.9
15/09/2024,01/09/2024,Unknown,Excellent service and curtious ,LABEL_0,0.925,en,True,False,0.9
15/09/2024,01/09/2024,Unknown,Fast and efficient,LABEL_0,0.935,en,True,False,0.9
15/09/2024,01/09/2024,Gas Products,"Fantastic customer service, very quick engineer visit followed by a manufacturer visit which solved the issue",LABEL_0,0.8,en,True,False,0.9
15/09/2024,01/09/2024,Unknown,On time and so friendly.,LABEL_0,0.938,en,True,False,0.9
16/09/2024,01/09/2024,Gas Products,"CORGI HOME PLAN is an EXCELLENT company which I have been a customer for some years now, if I  had  any problems just one call and a service engineer would be with you in a couple of days, unles they were very serious then they'll be there sooner. BRILLIANT!!!!! SERVICE ",LABEL_0,0.929,en,True,False,0.9
